vehicle_id,driver_id,make,model,year,license_plate,color,is_active
2042,6925,Nissan,Sentra,2019,YR800,Red,True
2043,6930,Nissan,Rogue,2024,ZV988,Grey,True
2044,6931,Honda,Civic,2015,CN282,Black,True
2045,6933,Ford,Focus,2019,DL143,Black,False
2046,6935,Toyota,Camry,2016,HV386,Grey,True
2047,6937,Honda,Accord,2019,QC833,White,True
2048,6938,Hyundai,Tucson,2018,DM354,Black,True
2049,6940,Nissan,Sentra,2016,ZQ418,Silver,True
2050,6941,Hyundai,Elantra,2023,UG921,Red,True
2051,6946,Hyundai,Elantra,2016,WO965,Blue,True
2052,6948,Hyundai,Tucson,2025,CA974,Grey,True
2053,6950,Ford,Focus,2025,HA244,Red,True
2054,6952,Toyota,Corolla,2017,PZ606,Blue,True
2055,6956,Tesla,Model 3,2026,GP182,Silver,True
2056,6958,Hyundai,Sonata,2026,EM120,Blue,True
2057,6959,Hyundai,Elantra,2018,BP182,White,True
2058,6966,Toyota,Prius,2021,WF700,Black,True
2059,6967,Hyundai,Tucson,2025,YY759,Silver,True
2060,6972,Hyundai,Sonata,2022,AD275,Black,True
2061,6982,Hyundai,Elantra,2020,IR534,Grey,True
2062,6985,Nissan,Altima,2023,TN897,Blue,True
2063,6992,Honda,Accord,2020,PR623,Grey,True
2064,6993,Hyundai,Elantra,2022,WA792,Black,True
2065,7000,Tesla,Model 3,2026,RE974,Grey,True
2066,7008,Toyota,RAV4,2026,MX488,Grey,True
2067,7014,Nissan,Altima,2015,IS752,Black,True
2068,7019,Nissan,Altima,2021,GD691,White,True
2069,7020,Ford,Fusion,2022,ED287,Red,False
2070,7023,Ford,Escape,2026,JM100,Black,True
2071,7025,Tesla,Model Y,2025,ZG612,Black,True
2072,7026,Ford,Fusion,2024,SY448,Silver,True
2073,7029,Toyota,RAV4,2025,JZ655,Grey,True
2074,7031,Ford,Focus,2023,YO766,Blue,True
2075,7033,Tesla,Model 3,2017,MF815,Black,True
2076,7034,Tesla,Model 3,2021,KU270,Red,True
2077,7042,Hyundai,Tucson,2015,IE582,Grey,True
2078,7044,Hyundai,Sonata,2026,XS481,Blue,True
2079,7047,Ford,Fusion,2026,UF595,Grey,True
2080,7048,Ford,Escape,2024,MW104,White,True
2081,7049,Hyundai,Sonata,2015,JL310,Red,True
2082,7056,Honda,Civic,2020,YM277,Blue,True
2083,7057,Ford,Escape,2017,GG241,Blue,True
2084,7063,Honda,CR-V,2020,TD916,Grey,True
2085,7067,Tesla,Model Y,2020,OE958,Silver,False
2086,7076,Nissan,Rogue,2018,XS554,Black,True
2087,7079,Tesla,Model 3,2021,ZS775,Blue,True
2088,7080,Nissan,Altima,2022,UJ603,Blue,True
2089,7089,Tesla,Model 3,2025,AG924,Red,True
2090,7103,Toyota,Corolla,2017,MS150,Silver,True
2091,7108,Nissan,Rogue,2021,IQ793,Silver,True
2092,7111,Hyundai,Tucson,2018,VC701,Red,True
2093,7112,Hyundai,Tucson,2024,VD589,White,True
2094,7119,Nissan,Sentra,2024,FU873,White,True
2095,7120,Honda,CR-V,2023,NW300,Blue,True
2096,7123,Tesla,Model 3,2026,MW664,Blue,True
2097,7124,Tesla,Model 3,2023,JS453,Black,False
2098,7127,Honda,CR-V,2026,OC991,Blue,False
2099,7136,Toyota,RAV4,2017,TN456,Grey,True
2100,7137,Ford,Escape,2025,OV602,Red,True
2101,7139,Nissan,Rogue,2022,AN341,Red,False
2102,7141,Honda,CR-V,2020,VR746,White,True
2103,7142,Tesla,Model 3,2023,HG485,Silver,False
2104,7145,Tesla,Model Y,2025,KH131,White,False
2105,7146,Ford,Escape,2024,TD708,Grey,True
2106,7148,Tesla,Model Y,2017,BD574,Grey,True
2107,7150,Nissan,Rogue,2017,MD544,Red,True
2108,7151,Toyota,RAV4,2022,FL513,Blue,True
2109,7153,Hyundai,Tucson,2021,ZY973,Blue,True
2110,7156,Honda,CR-V,2022,SA716,Black,True
2111,7157,Toyota,Corolla,2025,DM467,Red,True
2112,7160,Hyundai,Tucson,2024,YW906,Red,True
2113,7165,Toyota,Prius,2026,HS320,Blue,True
2114,7168,Nissan,Altima,2019,TI261,White,True
2115,7169,Toyota,Camry,2017,XS347,Silver,False
2116,7170,Nissan,Altima,2018,BY610,Blue,True
2117,7171,Tesla,Model Y,2024,YC898,Black,True
2118,7173,Hyundai,Sonata,2018,GH183,White,True
2119,7178,Toyota,RAV4,2020,HI343,Blue,True
2120,7179,Hyundai,Sonata,2018,IG968,Red,True
2121,7180,Hyundai,Elantra,2021,PV927,Grey,True
2122,7183,Ford,Escape,2022,NP111,White,True
2123,7184,Nissan,Rogue,2018,VZ406,Red,True
2124,7196,Nissan,Altima,2015,GV637,Black,True
2125,7200,Tesla,Model Y,2025,IR544,Grey,True
2126,7202,Nissan,Altima,2020,ZD760,Grey,True
2127,7203,Ford,Escape,2019,JB992,Red,True
2128,7205,Tesla,Model Y,2018,SR865,Silver,True
2129,7206,Hyundai,Sonata,2018,ZW379,Silver,False
2130,7207,Ford,Escape,2019,IC490,Red,True
2131,7214,Toyota,Corolla,2022,XB599,Grey,False
2132,7215,Tesla,Model Y,2017,CN567,White,True
2133,7217,Nissan,Altima,2021,PT414,Grey,True
2134,7219,Ford,Escape,2015,GB342,Black,True
2135,7223,Toyota,Camry,2020,CI571,Grey,True
2136,7228,Hyundai,Sonata,2024,RC924,Blue,True
2137,7229,Nissan,Altima,2024,DM810,White,True
2138,7230,Nissan,Sentra,2016,AJ426,Silver,True
2139,7232,Tesla,Model Y,2024,SU764,Grey,True
2140,7238,Hyundai,Tucson,2016,WS993,White,True
2141,7239,Toyota,RAV4,2015,VV450,Black,True
2142,7240,Tesla,Model 3,2020,CY456,Red,True
2143,7243,Ford,Focus,2024,AB324,Grey,True
2144,7245,Honda,Accord,2020,JU362,Silver,False
2145,7246,Ford,Escape,2017,FB317,White,True
2146,7252,Nissan,Rogue,2019,EQ729,Silver,True
2147,7254,Honda,CR-V,2024,RN920,Red,True
2148,7260,Toyota,RAV4,2024,ND511,Red,True
2149,7261,Toyota,Camry,2016,MR664,Silver,True
2150,7265,Ford,Focus,2022,BX142,Black,True
2151,7268,Nissan,Rogue,2021,CT882,Red,True
2152,7270,Toyota,Corolla,2021,TB959,White,True
2153,7273,Toyota,Corolla,2017,HJ927,Red,True
2154,7274,Ford,Escape,2023,ED821,Grey,True
2155,7278,Hyundai,Elantra,2025,YG125,Blue,True
2156,7284,Tesla,Model 3,2023,IQ952,White,True
2157,7285,Ford,Escape,2022,XK658,Red,True
2158,7286,Tesla,Model Y,2023,JR238,Red,False
2159,7293,Honda,Civic,2025,IE899,White,True
2160,7302,Toyota,Prius,2016,BG247,Red,True
2161,7306,Ford,Fusion,2015,KG985,Red,False
2162,7312,Nissan,Sentra,2016,CN684,White,True
2163,7317,Toyota,Prius,2026,BW818,Red,True
2164,7325,Tesla,Model Y,2019,PS433,Red,False
2165,7326,Toyota,Prius,2015,VD378,Red,True
2166,7328,Tesla,Model Y,2019,PS461,Blue,True
2167,7333,Honda,Accord,2015,DG756,Grey,False
2168,7339,Ford,Focus,2019,RM568,Red,True
2169,7343,Ford,Fusion,2017,BC489,White,True
2170,7345,Nissan,Sentra,2020,KZ953,Blue,False
2171,7349,Tesla,Model Y,2025,PD378,Blue,True
2172,7350,Ford,Escape,2016,WC979,White,True
2173,7351,Nissan,Rogue,2020,ZP326,Black,True
2174,7355,Nissan,Altima,2021,DG980,Blue,True
2175,7356,Ford,Escape,2024,EZ457,Black,True
2176,7360,Ford,Focus,2026,WD481,Blue,True
2177,7361,Hyundai,Tucson,2018,SV688,Blue,True
2178,7362,Honda,CR-V,2024,JA198,Silver,True
2179,7363,Honda,Accord,2024,EJ255,Red,True
2180,7364,Honda,Accord,2017,OV990,Black,True
2181,7369,Tesla,Model Y,2015,AF927,Red,True
2182,7372,Honda,Accord,2019,QR532,Blue,True
2183,7373,Ford,Escape,2025,ZU357,Grey,True
2184,7374,Toyota,Corolla,2025,CJ176,Red,True
2185,7382,Hyundai,Tucson,2025,CD526,White,True
2186,7386,Hyundai,Elantra,2023,ER747,Black,True
2187,7389,Honda,Civic,2023,OU726,White,True
2188,7392,Ford,Fusion,2018,JK266,Blue,True
2189,7395,Toyota,Camry,2021,EP416,White,True
2190,7397,Nissan,Sentra,2022,WC627,Silver,True
2191,7398,Ford,Fusion,2021,YT427,Red,True
2192,7399,Tesla,Model 3,2025,GN865,Silver,False
2193,7405,Toyota,Corolla,2026,PQ150,Silver,False
2194,7406,Tesla,Model Y,2018,LP816,Red,True
2195,7407,Hyundai,Sonata,2015,MJ985,Black,True
2196,7416,Ford,Escape,2023,NG801,Grey,True
2197,7419,Ford,Fusion,2016,TC653,Red,True
2198,7428,Hyundai,Sonata,2026,HR735,Silver,True
2199,7429,Nissan,Sentra,2019,ZC918,Red,False
2200,7431,Toyota,Prius,2025,BU785,Black,False
2201,7433,Ford,Fusion,2016,PJ516,Red,True
2202,7434,Ford,Fusion,2022,TD213,Black,True
2203,7435,Hyundai,Sonata,2017,VM524,Blue,True
2204,7438,Tesla,Model Y,2020,DZ397,Grey,True
2205,7439,Nissan,Rogue,2018,SJ508,Blue,False
2206,7450,Hyundai,Sonata,2020,FH543,Red,True
2207,7451,Ford,Focus,2015,UE713,White,True
2208,7452,Ford,Fusion,2017,DL892,White,True
2209,7455,Tesla,Model 3,2021,JB954,White,True
2210,7461,Hyundai,Sonata,2019,CW622,Red,True
2211,7462,Tesla,Model Y,2019,HC199,Blue,True
2212,7468,Tesla,Model 3,2018,KG513,Grey,True
2213,7473,Toyota,Prius,2018,KB869,White,True
2214,7478,Ford,Escape,2018,NT745,Black,True
2215,7479,Honda,Accord,2016,VN541,Black,False
2216,7482,Toyota,Camry,2023,VF596,Silver,True
2217,7484,Ford,Fusion,2024,MC567,White,True
2218,7485,Nissan,Sentra,2024,NR332,Grey,True
2219,7487,Hyundai,Elantra,2026,IL724,Blue,True
2220,7490,Honda,Accord,2023,KF634,Silver,True
2221,7492,Tesla,Model Y,2018,KF777,Black,True
2222,7493,Nissan,Altima,2025,YU812,Grey,True
2223,7499,Toyota,RAV4,2022,PX414,Silver,True
2224,7502,Hyundai,Elantra,2022,JC724,White,True
2225,7505,Hyundai,Elantra,2022,AE863,Silver,True
2226,7508,Hyundai,Sonata,2024,UL703,Black,True
2227,7509,Tesla,Model 3,2019,JP858,Silver,True
2228,7514,Toyota,Corolla,2015,XZ618,Red,True
2229,7515,Ford,Fusion,2024,CW179,Grey,True
2230,7518,Toyota,Prius,2023,OS232,Blue,True
2231,7519,Tesla,Model Y,2016,RT106,Blue,True
2232,7520,Toyota,RAV4,2025,WT149,Grey,True
2233,7528,Tesla,Model 3,2019,IQ411,Silver,True
2234,7530,Honda,Accord,2020,QL805,White,True
2235,7533,Ford,Fusion,2016,NM727,Silver,True
2236,7534,Nissan,Sentra,2025,TJ488,Silver,False
2237,7539,Ford,Fusion,2018,QS333,Blue,True
2238,7541,Tesla,Model Y,2026,TH107,Red,True
2239,7542,Ford,Escape,2022,BA744,Red,True
2240,7547,Tesla,Model 3,2016,LD598,Red,True
2241,7549,Nissan,Sentra,2019,SU772,Silver,True
2242,7556,Tesla,Model Y,2019,WX201,Red,True
2243,7561,Nissan,Altima,2023,KN434,White,True
2244,7563,Honda,Accord,2015,OL662,Blue,True
2245,7565,Hyundai,Sonata,2016,VM843,Red,True
2246,7566,Ford,Escape,2023,GL632,Black,True
2247,7570,Tesla,Model Y,2017,LY642,Blue,True
2248,7574,Honda,CR-V,2024,QJ123,Red,True
2249,7580,Toyota,Prius,2021,EF840,Silver,True
2250,7582,Toyota,Camry,2025,OU122,Black,True
2251,7587,Toyota,Prius,2026,XC466,Grey,True
2252,7602,Tesla,Model 3,2016,OE623,Red,True
2253,7605,Honda,Civic,2017,MM129,Blue,True
2254,7606,Hyundai,Elantra,2017,EY831,Blue,True
2255,7607,Honda,Accord,2021,UL327,Red,True
2256,7610,Toyota,Prius,2018,ML951,White,False
2257,7612,Hyundai,Elantra,2024,AI439,Black,True
2258,7613,Honda,Accord,2020,MA315,White,True
2259,7614,Nissan,Altima,2024,PA366,White,True
2260,7617,Ford,Escape,2022,VB676,White,True
2261,7619,Ford,Escape,2025,CJ299,Grey,True
2262,7620,Tesla,Model Y,2017,UI403,Blue,True
2263,7623,Hyundai,Elantra,2015,DH832,Red,True
2264,7630,Nissan,Altima,2022,AM260,Silver,True
2265,7633,Nissan,Altima,2019,QU191,Grey,True
2266,7634,Toyota,RAV4,2016,NF397,Black,True
2267,7636,Toyota,Camry,2020,IB544,Blue,True
2268,7637,Toyota,Camry,2020,ZW814,Silver,True
2269,7644,Honda,Accord,2015,QO141,Blue,True
2270,7649,Nissan,Rogue,2017,YZ774,White,True
2271,7650,Ford,Escape,2022,DA468,Red,False
2272,7651,Honda,CR-V,2024,AU761,Silver,False
2273,7652,Ford,Fusion,2023,NN997,Red,True
2274,7656,Ford,Escape,2022,RT756,Silver,True
2275,7658,Ford,Escape,2019,BV710,Red,True
2276,7660,Ford,Fusion,2020,IZ475,Black,True
2277,7667,Tesla,Model Y,2018,YD546,Red,True
2278,7669,Hyundai,Sonata,2020,PE533,Blue,True
2279,7673,Toyota,Corolla,2017,RE180,White,True
2280,7674,Honda,Civic,2026,AP759,Red,True
2281,7675,Honda,CR-V,2025,NF895,Silver,True
2282,7680,Ford,Fusion,2023,GQ854,White,True
2283,7683,Ford,Fusion,2020,XD792,Blue,True
2284,7684,Tesla,Model 3,2021,DL733,Red,False
2285,7685,Tesla,Model 3,2017,ZV470,Silver,True
2286,7686,Honda,Civic,2018,FE738,Silver,True
2287,7689,Ford,Escape,2020,HE165,Black,True
2288,7691,Nissan,Altima,2021,RE908,Blue,False
2289,7692,Toyota,RAV4,2026,FF645,Red,True
2290,7693,Nissan,Rogue,2026,RE255,Silver,True
2291,7700,Ford,Fusion,2020,JA898,Blue,True
2292,7701,Toyota,Corolla,2016,RI780,Black,True
2293,7703,Toyota,Camry,2016,PK283,Grey,True
2294,7706,Tesla,Model Y,2016,EQ472,White,True
2295,7709,Hyundai,Tucson,2018,GL624,White,True
2296,7712,Tesla,Model Y,2016,TS365,Silver,False
2297,7713,Honda,Accord,2018,TJ938,Grey,True
2298,7725,Nissan,Rogue,2016,BA230,Silver,True
2299,7733,Honda,Accord,2020,IC208,Grey,True
2300,7737,Ford,Escape,2024,BX954,Blue,True
2301,7741,Hyundai,Sonata,2023,YR663,Black,True
2302,7742,Toyota,Corolla,2020,IO754,Red,True
2303,7744,Honda,Accord,2019,TZ649,White,True
2304,7745,Honda,CR-V,2021,DH802,White,True
2305,7746,Ford,Fusion,2025,LZ725,Black,True
2306,7750,Nissan,Altima,2026,DW942,Red,True
2307,7753,Toyota,Corolla,2020,DH997,Blue,True
2308,7754,Hyundai,Elantra,2018,LV280,Grey,True
2309,7757,Ford,Fusion,2020,AY448,White,True
2310,7759,Tesla,Model Y,2025,KG547,White,True
2311,7761,Toyota,Camry,2018,KY999,Silver,True
2312,7763,Toyota,Camry,2024,OE114,Red,True
2313,7768,Tesla,Model Y,2024,FY621,Black,True
2314,7771,Ford,Escape,2026,UQ593,Red,True
2315,7778,Tesla,Model Y,2024,SE683,Red,True
2316,7785,Nissan,Rogue,2024,AZ210,Grey,True
2317,7788,Nissan,Rogue,2023,NJ397,Grey,True
2318,7793,Hyundai,Elantra,2018,DU277,Grey,True
2319,7795,Nissan,Rogue,2015,WV108,White,True
2320,7801,Ford,Fusion,2022,LP215,Silver,True
2321,7803,Hyundai,Elantra,2018,RB563,Silver,True
2322,7805,Honda,Accord,2017,TY135,Red,True
2323,7808,Tesla,Model Y,2021,OQ518,Red,True
2324,7811,Tesla,Model Y,2023,HA932,Grey,True
2325,7812,Toyota,Corolla,2017,ER494,Black,True
2326,7815,Nissan,Rogue,2020,AC514,Black,True
2327,7821,Tesla,Model Y,2022,AJ962,White,True
2328,7826,Hyundai,Tucson,2025,DT472,Silver,True
2329,7828,Toyota,Corolla,2020,JW448,Blue,True
2330,7830,Nissan,Sentra,2025,KH309,Black,False
2331,7838,Honda,Accord,2024,JC438,Blue,True
2332,7841,Nissan,Rogue,2020,TK692,Red,True
2333,7842,Hyundai,Tucson,2020,YE293,Red,True
2334,7843,Ford,Escape,2016,ZY292,Silver,True
2335,7844,Ford,Escape,2016,QY859,White,True
2336,7848,Tesla,Model Y,2021,DU146,White,True
2337,7849,Toyota,Corolla,2015,IJ664,Grey,True
2338,7859,Nissan,Rogue,2026,PR993,Grey,True
2339,7860,Tesla,Model 3,2016,NZ424,Silver,True
2340,7866,Ford,Escape,2015,OJ466,Red,True
2341,7874,Nissan,Sentra,2018,XU820,Grey,True
2342,7878,Nissan,Altima,2017,ER832,Red,True
2343,7887,Honda,Accord,2016,BF360,White,True
2344,7893,Hyundai,Sonata,2017,CU563,Silver,True
2345,7895,Nissan,Sentra,2024,QV816,Grey,True
2346,7900,Ford,Fusion,2024,RT316,Grey,True
2347,7901,Ford,Escape,2015,HA359,Red,False
2348,7902,Hyundai,Sonata,2025,MH824,Silver,True
2349,7906,Nissan,Sentra,2026,YL684,Grey,True
2350,7907,Hyundai,Tucson,2020,PR766,Grey,True
2351,7911,Hyundai,Tucson,2017,UW976,Black,True
2352,7913,Tesla,Model 3,2017,AV269,Silver,True
2353,7917,Hyundai,Sonata,2019,HO225,White,True
2354,7920,Tesla,Model 3,2022,RS719,Black,True
2355,7922,Tesla,Model Y,2026,YD701,Black,True
2356,7923,Nissan,Sentra,2016,VE466,Grey,True
2357,7931,Toyota,Corolla,2020,DH580,Grey,True
2358,7934,Toyota,RAV4,2017,VT156,Grey,True
2359,7936,Honda,Civic,2024,XW610,Blue,True
2360,7940,Hyundai,Elantra,2025,OI415,White,True
2361,7942,Hyundai,Sonata,2022,HX663,White,True
2362,7945,Honda,Accord,2022,MT188,White,True
2363,7952,Toyota,Prius,2018,SA335,White,True
2364,7954,Honda,Civic,2021,KK444,Red,False
2365,7957,Hyundai,Sonata,2019,RK555,Black,True
2366,7958,Honda,Civic,2020,LP202,Black,True
2367,7963,Tesla,Model 3,2019,ZL724,Red,True
2368,7964,Nissan,Altima,2017,SS261,Blue,True
2369,7966,Honda,Civic,2019,JW476,White,True
2370,7968,Tesla,Model 3,2025,YA311,Grey,False
2371,7971,Nissan,Rogue,2018,RY220,Black,True
2372,7973,Hyundai,Tucson,2018,IF450,Grey,True
2373,7974,Hyundai,Elantra,2021,SX312,Silver,True
2374,7981,Nissan,Sentra,2016,AN436,Grey,False
2375,7988,Ford,Escape,2023,TN288,Grey,True
2376,7989,Honda,Accord,2018,SU803,Silver,True
2377,7995,Ford,Focus,2026,BW291,Red,True
2378,8000,Tesla,Model 3,2019,JL829,Red,True
2379,8001,Ford,Fusion,2020,EQ567,Red,True
2380,8005,Nissan,Sentra,2017,TZ454,Black,True
2381,8006,Hyundai,Elantra,2021,RN799,Silver,True
2382,8018,Hyundai,Sonata,2017,AM190,White,False
2383,8023,Nissan,Rogue,2020,CX178,Silver,True
2384,8028,Ford,Fusion,2023,BM571,White,True
2385,8032,Hyundai,Sonata,2016,KN114,Blue,True
2386,8033,Hyundai,Tucson,2018,OH121,Grey,True
2387,8036,Toyota,Prius,2015,HO204,Grey,True
2388,8040,Hyundai,Tucson,2021,YI743,White,True
2389,8042,Hyundai,Sonata,2022,LO271,White,True
2390,8043,Honda,Accord,2025,BC367,Silver,False
2391,8045,Honda,Accord,2021,MK598,Red,True
2392,8048,Hyundai,Tucson,2022,EO543,Grey,True
2393,8055,Hyundai,Tucson,2017,NC976,Blue,True
2394,8056,Hyundai,Tucson,2015,HN299,Black,True
2395,8057,Honda,Civic,2022,VR235,Red,True
2396,8058,Nissan,Rogue,2017,CJ663,Black,True
2397,8059,Toyota,Camry,2021,SR756,Grey,True
2398,8060,Toyota,RAV4,2019,BE172,Red,True
2399,8064,Toyota,Prius,2019,LH222,Grey,True
2400,8072,Hyundai,Elantra,2026,UA525,Black,True
2401,8073,Tesla,Model Y,2020,QI697,Grey,True
2402,8078,Toyota,RAV4,2017,GP627,White,False
2403,8084,Hyundai,Tucson,2026,XM420,Blue,True
2404,8085,Toyota,Corolla,2021,TT679,Blue,True
2405,8086,Ford,Focus,2024,FU273,White,True
2406,8091,Ford,Fusion,2024,TM640,Black,False
2407,8093,Tesla,Model Y,2015,JI915,Blue,True
2408,8095,Honda,Civic,2026,JO933,White,True
2409,8096,Nissan,Altima,2026,YP854,Grey,True
2410,8099,Honda,Civic,2022,FK240,White,True
2411,8100,Nissan,Sentra,2023,ZZ339,Grey,True
2412,8105,Ford,Focus,2020,AR687,Grey,True
2413,8107,Toyota,Camry,2025,JV706,White,False
2414,8109,Toyota,RAV4,2017,FH256,White,True
2415,8111,Honda,Civic,2026,XE480,Red,True
2416,8116,Honda,CR-V,2024,IF653,Grey,True
2417,8118,Toyota,Corolla,2025,GJ346,Red,True
2418,8127,Nissan,Altima,2018,QA914,Red,True
2419,8130,Hyundai,Tucson,2022,YB261,Red,False
2420,8131,Hyundai,Sonata,2017,IC646,White,True
2421,8134,Nissan,Rogue,2019,OW831,White,True
2422,8139,Hyundai,Sonata,2016,EJ436,Silver,True
2423,8142,Ford,Focus,2020,DX485,Blue,True
2424,8149,Toyota,RAV4,2015,KK258,Blue,True
2425,8150,Ford,Focus,2023,HM792,Grey,True
2426,8152,Tesla,Model 3,2023,TD701,Grey,True
2427,8154,Toyota,Camry,2024,KR963,Red,True
2428,8159,Honda,Civic,2015,KK877,Red,True
2429,8160,Nissan,Sentra,2016,OJ699,Silver,True
2430,8166,Tesla,Model 3,2016,SA872,Grey,False
2431,8168,Hyundai,Tucson,2018,MF520,White,True
2432,8171,Ford,Escape,2019,PS565,Red,False
2433,8177,Toyota,Prius,2018,ZM389,White,True
2434,8180,Tesla,Model 3,2023,AF684,Grey,False
2435,8182,Honda,CR-V,2019,IF632,Grey,True
2436,8190,Toyota,RAV4,2025,LO188,Blue,True
2437,8191,Nissan,Altima,2017,BH928,Silver,True
2438,8194,Tesla,Model Y,2016,YG984,Grey,True
2439,8197,Honda,Civic,2023,HV346,Black,True
2440,8199,Toyota,Prius,2026,ET594,Grey,True
2441,8200,Toyota,Camry,2021,ZK587,White,True
2442,8201,Nissan,Altima,2019,VT715,Black,True
2443,8202,Honda,Accord,2023,JL998,White,True
2444,8208,Toyota,RAV4,2020,FH339,Blue,True
2445,8212,Toyota,RAV4,2019,CK389,Grey,True
2446,8215,Tesla,Model Y,2022,UR925,Black,True
2447,8220,Honda,CR-V,2015,ZE734,Black,True
2448,8221,Honda,CR-V,2016,QM764,Silver,True
2449,8222,Nissan,Altima,2016,HB801,Black,True
2450,8225,Tesla,Model 3,2015,IA223,Black,True
2451,8226,Toyota,Camry,2026,ET295,Silver,True
2452,8227,Ford,Focus,2024,NM904,Blue,True
2453,8230,Tesla,Model 3,2019,FW199,Black,True
2454,8239,Honda,CR-V,2020,TT348,Blue,True
2455,8240,Toyota,RAV4,2021,CO607,Blue,True
2456,8247,Hyundai,Elantra,2023,FD506,Red,True
2457,8255,Tesla,Model Y,2022,PJ991,Red,True
2458,8259,Hyundai,Elantra,2016,FT658,Red,True
2459,8260,Tesla,Model 3,2022,EE414,Grey,True
2460,8262,Nissan,Sentra,2016,AJ456,Black,True
2461,8267,Nissan,Rogue,2022,CN361,White,False
2462,8269,Nissan,Rogue,2017,OR131,Red,True
2463,8271,Toyota,Camry,2026,YF216,Black,True
2464,8274,Tesla,Model 3,2025,DL418,Black,True
2465,8280,Ford,Focus,2015,VH339,Silver,True
2466,8281,Ford,Fusion,2022,SF680,Red,True
2467,8283,Ford,Escape,2020,MM915,Red,True
2468,8289,Ford,Focus,2015,TG956,Black,False
2469,8290,Tesla,Model Y,2023,PA529,Grey,True
2470,8298,Honda,Civic,2020,MH383,Black,True
2471,8308,Toyota,Prius,2025,EL191,Black,True
2472,8309,Toyota,Camry,2022,YB126,Blue,True
2473,8313,Toyota,RAV4,2021,GD104,Grey,False
2474,8314,Hyundai,Tucson,2021,HS840,Red,True
2475,8315,Hyundai,Sonata,2026,FQ915,Red,True
2476,8317,Honda,CR-V,2024,BJ131,Red,True
2477,8318,Tesla,Model Y,2023,RY886,Black,True
2478,8319,Tesla,Model Y,2021,LA687,Red,True
2479,8321,Ford,Fusion,2015,FE362,Silver,True
2480,8326,Honda,Accord,2022,BN610,White,True
2481,8328,Honda,CR-V,2018,DV519,Grey,False
2482,8332,Honda,Civic,2024,SB824,Black,True
2483,8335,Nissan,Altima,2025,DS698,Silver,False
2484,8336,Hyundai,Tucson,2017,HU817,White,True
2485,8338,Tesla,Model 3,2022,HG164,Black,True
2486,8347,Hyundai,Sonata,2023,LT943,Blue,True
2487,8348,Hyundai,Elantra,2026,HP202,Red,True
2488,8349,Tesla,Model 3,2020,TP962,Red,False
2489,8351,Nissan,Rogue,2025,CT868,Black,True
2490,8356,Ford,Fusion,2020,BA140,Grey,True
2491,8358,Honda,Accord,2021,BU425,Silver,True
2492,8364,Nissan,Altima,2025,AF203,Blue,True
2493,8376,Hyundai,Sonata,2016,WS568,Silver,True
2494,8380,Toyota,Corolla,2016,UK941,White,True
2495,8382,Hyundai,Elantra,2023,ND207,Grey,True
2496,8386,Nissan,Altima,2023,ME741,Red,True
2497,8391,Ford,Focus,2022,FK532,Grey,True
2498,8395,Honda,Accord,2020,MW286,Grey,True
2499,8396,Honda,Accord,2021,WV571,Black,True
2500,8400,Nissan,Rogue,2018,IW967,White,True
2501,8402,Tesla,Model Y,2015,PC648,Red,True
2502,8409,Tesla,Model Y,2025,QX788,Grey,True
2503,8411,Nissan,Sentra,2015,LL869,Silver,True
2504,8415,Honda,Civic,2024,TJ706,Grey,True
2505,8423,Tesla,Model Y,2017,AX322,Black,True
2506,8424,Toyota,Corolla,2018,OS829,White,False
2507,8432,Tesla,Model 3,2024,TZ109,Black,True
2508,8446,Toyota,Camry,2021,EH601,Silver,True
2509,8449,Nissan,Rogue,2025,AJ680,Black,True
2510,8453,Ford,Escape,2020,ZY996,Blue,True
2511,8463,Toyota,Camry,2020,LX954,Blue,True
2512,8465,Toyota,Corolla,2020,ZG725,Red,True
2513,8467,Nissan,Altima,2024,EX853,Red,True
2514,8475,Hyundai,Elantra,2024,HC504,Black,True
2515,8480,Tesla,Model 3,2018,MU628,Red,True
2516,8484,Ford,Focus,2023,UO872,White,True
2517,8487,Hyundai,Tucson,2016,OZ524,Blue,True
2518,8491,Hyundai,Sonata,2022,RY787,Black,True
2519,8495,Nissan,Altima,2017,CJ425,Red,True
2520,8498,Nissan,Rogue,2019,KM823,Grey,True
2521,8503,Nissan,Altima,2016,JO737,Silver,True
2522,8505,Nissan,Rogue,2024,XJ747,Blue,False
2523,8506,Tesla,Model 3,2025,HO787,Silver,True
2524,8511,Honda,Accord,2017,AZ435,Blue,True
2525,8514,Hyundai,Elantra,2015,XD470,Red,True
2526,8516,Hyundai,Sonata,2015,TJ446,Silver,True
2527,8518,Ford,Fusion,2023,YL962,Black,True
2528,8519,Nissan,Rogue,2023,GV649,Grey,True
2529,8539,Hyundai,Sonata,2024,TW628,Grey,True
2530,8541,Toyota,Corolla,2024,DC331,Black,False
2531,8544,Honda,CR-V,2015,VO572,Blue,False
2532,8547,Nissan,Sentra,2017,PN405,Black,True
2533,8549,Ford,Focus,2025,NW935,Red,True
2534,8554,Honda,CR-V,2017,NK865,Red,True
2535,8561,Toyota,Prius,2019,BL117,Blue,True
2536,8562,Hyundai,Tucson,2025,FV547,Grey,True
2537,8563,Ford,Fusion,2017,PU870,White,True
2538,8566,Honda,Accord,2018,YN332,Black,True
2539,8567,Tesla,Model 3,2019,CE347,Silver,True
2540,8576,Ford,Fusion,2023,AZ771,Silver,True
